Date,Outage_Color,Incidents,Service,incident_count,partial_outage_flag,partial_outage_minutes,major_outage_flag,major_outage_minutes,outage_flag,total_outage_minutes,scaled_total_outage_minutes,outage_impact_level,provider
2024-07-07,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-08,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-09,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-10,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-11,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-12,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-13,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-14,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-15,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-16,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-17,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-18,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-19,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-20,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-21,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-22,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-23,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-24,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-25,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-26,#e86b0a,"[{'Incident_Title': 'Increased latency and error rates affecting GPT-4o mini', 'Incident_Link': 'https://status.openai.com/incidents/rq519d4v09bw'}]",playground,1,1,112,0,0,1,112,33.6,2,openai
2024-07-27,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-28,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-29,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-30,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-07-31,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-01,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-02,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-03,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-04,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-05,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-06,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-07,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-08,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-09,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-10,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-11,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-12,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-13,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-14,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-15,#10a37f,"[{'Incident_Title': 'Elevated error rates for the Assistants API', 'Incident_Link': 'https://status.openai.com/incidents/26jngpxh098l'}]",playground,1,0,0,0,0,0,0,0.0,0,openai
2024-08-16,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-17,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-18,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-19,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-20,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-21,#e9680f,"[{'Incident_Title': 'Elevated errors impacting logins to ChatGPT and the API Platform', 'Incident_Link': 'https://status.openai.com/incidents/k59vpk7p41p5'}]",playground,1,0,0,1,35,1,35,35.0,2,openai
2024-08-22,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-23,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-24,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-25,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-26,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-27,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-28,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-29,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-30,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-08-31,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-01,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-02,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-03,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-04,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-05,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-06,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-07,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-08,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-09,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-10,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-11,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-12,#f3ac36,"[{'Incident_Title': 'Issues logging into platform.openai.com', 'Incident_Link': 'https://status.openai.com/incidents/k2m9q0wf8rtb'}]",playground,1,1,65,0,0,1,65,19.5,1,openai
2024-03-13,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-14,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-15,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-16,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-17,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-18,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-19,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-20,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-21,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-22,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-23,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-24,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-25,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-26,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-27,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-28,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-29,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-30,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-03-31,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-01,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-02,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-03,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-04,#10a37f,"[{'Incident_Title': 'Assistants API messages are truncated or split', 'Incident_Link': 'https://status.openai.com/incidents/7b6zrdqn4x1v'}]",playground,1,0,0,0,0,0,0,0.0,0,openai
2024-04-05,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-06,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-07,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-08,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-09,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-10,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-11,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-12,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-13,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-14,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-15,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-16,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-17,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-18,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-19,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-20,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-21,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-22,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-23,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-24,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-25,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-26,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-27,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-28,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-29,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-04-30,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-01,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-02,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-03,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-04,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-05,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-06,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-07,#10a37f,"[{'Incident_Title': 'Some Customers Cannot Message Support', 'Incident_Link': 'https://status.openai.com/incidents/tk3m1vwpslck'}]",playground,1,0,0,0,0,0,0,0.0,0,openai
2024-05-08,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-09,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-10,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-11,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-12,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-13,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-14,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-15,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-16,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-17,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-18,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-19,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-20,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-21,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-22,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-23,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-24,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-25,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-26,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-27,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-28,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-29,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-30,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-05-31,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-01,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-02,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-03,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-04,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-05,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-06,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-07,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-08,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-09,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-10,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-11,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-12,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-13,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-14,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-15,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-16,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-17,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-18,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-19,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-20,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-21,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-22,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-23,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-24,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-25,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-26,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-27,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-28,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-29,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-30,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-12-31,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-01,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-02,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-03,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-04,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-05,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-06,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-07,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-08,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-09,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-10,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-11,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-12,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-13,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-14,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-15,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-16,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-17,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-18,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-19,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-20,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-21,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-22,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-23,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-24,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-25,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-26,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-27,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-28,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-29,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-30,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-01-31,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-01,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-02,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-03,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-04,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-05,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-06,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-07,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-08,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-09,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-10,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-11,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-12,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-13,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-14,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-15,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-16,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-17,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-18,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-19,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-20,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-21,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-22,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-23,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-24,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-25,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-26,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-27,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2024-02-28,#ea7711,"[{'Incident_Title': 'Increased latency and errors affecting both ChatGPT and APIs', 'Incident_Link': 'https://status.openai.com/incidents/zqfdnfbd0nqv'}]",playground,1,1,102,0,0,1,102,30.599999999999998,2,openai
2024-02-29,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-01,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-02,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-03,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-04,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-05,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-06,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-07,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-08,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-09,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-10,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-11,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-12,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-13,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-14,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-15,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-16,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-17,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-18,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-19,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-20,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-21,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-22,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-23,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-24,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-25,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-26,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-27,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-28,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-29,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-09-30,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-01,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-02,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-03,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-04,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-05,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-06,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-07,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-08,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-09,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-10,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-11,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-12,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-13,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-14,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-15,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-16,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-17,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-18,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-19,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-20,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-21,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-22,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-23,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-24,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-25,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-26,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-27,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-28,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-29,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-30,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-10-31,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-01,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-02,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-03,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-04,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-05,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-06,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-07,#e0ab3c,"[{'Incident_Title': 'Partial outage across ChatGPT and the API', 'Incident_Link': 'https://status.openai.com/incidents/462433f2fk2j'}]",playground,1,1,54,0,0,1,54,16.2,1,openai
2023-11-08,#e96415,"[{'Incident_Title': 'Periodic outages across ChatGPT and API', 'Incident_Link': 'https://status.openai.com/incidents/21vl32gvx3hb'}]",playground,1,0,0,1,38,1,38,38.0,2,openai
2023-11-09,#10a37f,"[{'Incident_Title': 'Periodic outages across ChatGPT and API', 'Incident_Link': 'https://status.openai.com/incidents/21vl32gvx3hb'}]",playground,1,0,0,0,0,0,0,0.0,0,openai
2023-11-10,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-11,#ec5529,"[{'Incident_Title': 'Labs, API, ChatGPT, and Platform.openai.com are inaccessible', 'Incident_Link': 'https://status.openai.com/incidents/xlqxj2ncx6nh'}]",playground,1,0,0,1,47,1,47,47.0,3,openai
2023-11-12,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-13,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-14,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-15,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-16,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-17,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-18,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-19,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
2023-11-20,#10a37f,[],playground,0,0,0,0,0,0,0,0.0,0,openai
